name,state,staff_tests,total_staff_cases,staff_recovered,total_staff_deaths,prisoner_tests,total_prisoner_cases,prisoners_recovered,total_prisoner_deaths,as_of_date,year,month,region
Washington,WA,,466.0,,0.0,3599.0,3599.0,1432.0,2.0,2020-12-29,2020.0,12.0,West
Washington,WA,,258.0,,1.0,1340.0,1495.0,3037.0,5.0,2021-01-26,2021.0,1.0,West
West Virginia,WV,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-29,2020.0,4.0,South
West Virginia,WV,42.0,8.0,0.0,0.0,1087.0,102.0,0.0,0.0,2020-05-27,2020.0,5.0,South
West Virginia,WV,3990.0,7.0,13.0,0.0,3998.0,24.0,125.0,0.0,2020-06-30,2020.0,6.0,South
West Virginia,WV,156.0,10.0,11.0,0.0,57.0,0.0,1.0,0.0,2020-07-28,2020.0,7.0,South
West Virginia,WV,439.0,37.0,27.0,0.0,244.0,4.0,1.0,0.0,2020-08-25,2020.0,8.0,South
West Virginia,WV,1019.0,71.0,66.0,0.0,1224.0,195.0,187.0,1.0,2020-09-29,2020.0,9.0,South
West Virginia,WV,1241.0,29.0,41.0,0.0,184.0,12.0,6.0,1.0,2020-10-27,2020.0,10.0,South
West Virginia,WV,-1331.0,74.0,49.0,0.0,1001.0,313.0,274.0,0.0,2020-11-24,2020.0,11.0,South
West Virginia,WV,1298.0,114.0,119.0,0.0,999.0,555.0,353.0,2.0,2020-12-29,2020.0,12.0,South
West Virginia,WV,1312.0,78.0,83.0,1.0,642.0,340.0,437.0,0.0,2021-01-26,2021.0,1.0,South
Wisconsin,WI,,13.0,0.0,0.0,46.0,18.0,0.0,0.0,2020-04-29,2020.0,4.0,Midwest
Wisconsin,WI,,21.0,0.0,0.0,1330.0,47.0,0.0,0.0,2020-05-27,2020.0,5.0,Midwest
Wisconsin,WI,,30.0,40.0,0.0,13009.0,213.0,231.0,0.0,2020-06-30,2020.0,6.0,Midwest
Wisconsin,WI,,46.0,29.0,0.0,10775.0,21.0,31.0,0.0,2020-07-28,2020.0,7.0,Midwest
Wisconsin,WI,,75.0,51.0,0.0,3512.0,325.0,49.0,0.0,2020-08-25,2020.0,8.0,Midwest
Wisconsin,WI,,203.0,144.0,0.0,12470.0,949.0,662.0,0.0,2020-09-29,2020.0,9.0,Midwest
Wisconsin,WI,,493.0,399.0,0.0,10923.0,2272.0,1434.0,3.0,2020-10-27,2020.0,10.0,Midwest
Wisconsin,WI,,855.0,778.0,0.0,19090.0,4381.0,3796.0,8.0,2020-11-24,2020.0,11.0,Midwest
Wisconsin,WI,,448.0,631.0,0.0,8060.0,2020.0,3299.0,12.0,2020-12-29,2020.0,12.0,Midwest
Wisconsin,WI,,226.0,252.0,0.0,6664.0,499.0,873.0,2.0,2021-01-26,2021.0,1.0,Midwest
Wyoming,WY,10.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,2020-04-29,2020.0,4.0,West
Wyoming,WY,6.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,2020-05-29,2020.0,5.0,West
Wyoming,WY,4.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,2020-06-26,2020.0,6.0,West
Wyoming,WY,360.0,7.0,0.0,0.0,805.0,12.0,0.0,0.0,2020-07-22,2020.0,7.0,West
Wyoming,WY,650.0,21.0,26.0,0.0,1102.0,89.0,90.0,0.0,2020-08-27,2020.0,8.0,West
Wyoming,WY,0.0,10.0,7.0,0.0,8227.0,6.0,17.0,0.0,2020-09-25,2020.0,9.0,West
Wyoming,WY,0.0,30.0,13.0,0.0,0.0,18.0,1.0,0.0,2020-10-29,2020.0,10.0,West
Wyoming,WY,0.0,116.0,107.0,0.0,2137.0,311.0,295.0,0.0,2020-11-30,2020.0,11.0,West
Wyoming,WY,0.0,40.0,59.0,0.0,4025.0,124.0,52.0,1.0,2020-12-29,2020.0,12.0,West
Wyoming,WY,0.0,10.0,16.0,0.0,2164.0,23.0,111.0,0.0,2021-01-19,2021.0,1.0,West
