"","Facility","Name","State","Date","Residents.Confirmed","Staff.Confirmed","Resident.Deaths","Staff.Deaths","Residents.Recovered","Staff.Recovered","Residents.Tested","Staff.Tested","Residents.Pending","Staff.Pending","Residents.Negative","Staff.Negative","Residents.Quarantine","Staff.Quarantine","hifld_id","Count.ID","Population_HIFLD","Population.Source"
"1","Prison","STATEWIDE","New Mexico",2020-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,806,NA,"HIFLD Prison Dataset"
"2","Prison","STATEWIDE","New Mexico",2020-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,806,NA,"HIFLD Prison Dataset"
"3","Prison","STATEWIDE","New Mexico",2020-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,806,NA,"HIFLD Prison Dataset"
"4","Prison","STATEWIDE","New Mexico",2020-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,806,NA,"HIFLD Prison Dataset"
"5","Prison","STATEWIDE","New Mexico",2020-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,806,NA,"HIFLD Prison Dataset"
"6","Prison","STATEWIDE","New Mexico",2020-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,806,NA,"HIFLD Prison Dataset"
"7","Prison","STATEWIDE","New Mexico",2020-04-06,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,806,NA,"HIFLD Prison Dataset"
"8","Prison","STATEWIDE","New Mexico",2020-04-07,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,806,NA,"HIFLD Prison Dataset"
"9","Prison","STATEWIDE","New Mexico",2020-04-08,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,806,NA,"HIFLD Prison Dataset"
"10","Prison","STATEWIDE","New Mexico",2020-04-09,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,806,NA,"HIFLD Prison Dataset"
"11","Prison","STATEWIDE","New Mexico",2020-04-10,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,806,NA,"HIFLD Prison Dataset"
"12","Prison","STATEWIDE","New Mexico",2020-04-11,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,806,NA,"HIFLD Prison Dataset"
"13","Prison","STATEWIDE","New Mexico",2020-04-12,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,806,NA,"HIFLD Prison Dataset"
"14","Prison","STATEWIDE","New Mexico",2020-04-13,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,806,NA,"HIFLD Prison Dataset"
"15","Prison","STATEWIDE","New Mexico",2020-04-14,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,806,NA,"HIFLD Prison Dataset"
"16","Prison","STATEWIDE","New Mexico",2020-04-15,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,806,NA,"HIFLD Prison Dataset"
"17","Prison","STATEWIDE","New Mexico",2020-04-16,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,806,NA,"HIFLD Prison Dataset"
"18","Prison","STATEWIDE","New Mexico",2020-04-17,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,806,NA,"HIFLD Prison Dataset"
"19","Prison","STATEWIDE","New Mexico",2020-04-18,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,806,NA,"HIFLD Prison Dataset"
"20","Prison","STATEWIDE","New Mexico",2020-04-19,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,806,NA,"HIFLD Prison Dataset"
"21","Prison","STATEWIDE","New Mexico",2020-04-20,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,806,NA,"HIFLD Prison Dataset"
"22","Prison","STATEWIDE","New Mexico",2020-04-21,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,806,NA,"HIFLD Prison Dataset"
"23","Prison","STATEWIDE","New Mexico",2020-04-22,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,806,NA,"HIFLD Prison Dataset"
"24","Prison","STATEWIDE","New Mexico",2020-04-23,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,806,NA,"HIFLD Prison Dataset"
"25","Prison","STATEWIDE","New Mexico",2020-04-24,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,806,NA,"HIFLD Prison Dataset"
"26","Prison","STATEWIDE","New Mexico",2020-04-25,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,806,NA,"HIFLD Prison Dataset"
"27","Prison","STATEWIDE","New Mexico",2020-04-26,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,806,NA,"HIFLD Prison Dataset"
"28","Prison","STATEWIDE","New Mexico",2020-04-27,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,806,NA,"HIFLD Prison Dataset"
"29","Prison","STATEWIDE","New Mexico",2020-04-28,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,806,NA,"HIFLD Prison Dataset"
"30","Prison","STATEWIDE","New Mexico",2020-04-29,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,806,NA,"HIFLD Prison Dataset"
"31","Prison","STATEWIDE","New Mexico",2020-04-30,"0","1","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,806,NA,"HIFLD Prison Dataset"
"32","Prison","STATEWIDE","New Mexico",2020-05-01,"0","1","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,806,NA,"HIFLD Prison Dataset"
"33","Prison","STATEWIDE","New Mexico",2020-05-02,"0","1","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,806,NA,"HIFLD Prison Dataset"
"34","Prison","STATEWIDE","New Mexico",2020-05-03,"0","1","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,806,NA,"HIFLD Prison Dataset"
"35","Prison","STATEWIDE","New Mexico",2020-05-04,"0","4","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,806,NA,"HIFLD Prison Dataset"
"36","Prison","STATEWIDE","New Mexico",2020-05-05,"0","4","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,806,NA,"HIFLD Prison Dataset"
"37","Prison","STATEWIDE","New Mexico",2020-05-06,"0","4","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,806,NA,"HIFLD Prison Dataset"
"38","Prison","STATEWIDE","New Mexico",2020-05-07,"0","4","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,806,NA,"HIFLD Prison Dataset"
"39","Prison","STATEWIDE","New Mexico",2020-05-08,"0","4","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,806,NA,"HIFLD Prison Dataset"
"40","Prison","STATEWIDE","New Mexico",2020-05-09,"0","4","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,806,NA,"HIFLD Prison Dataset"
"41","Prison","STATEWIDE","New Mexico",2020-05-10,"0","4","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,806,NA,"HIFLD Prison Dataset"
"42","Prison","STATEWIDE","New Mexico",2020-05-11,"0","4","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,806,NA,"HIFLD Prison Dataset"
"43","Prison","STATEWIDE","New Mexico",2020-05-12,"0","4","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,806,NA,"HIFLD Prison Dataset"
"44","Prison","STATEWIDE","New Mexico",2020-05-13,"0","4","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,806,NA,"HIFLD Prison Dataset"
"45","Prison","STATEWIDE","New Mexico",2020-05-14,"0","4","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,806,NA,"HIFLD Prison Dataset"
"46","Prison","STATEWIDE","New Mexico",2020-05-15,"0","4","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,806,NA,"HIFLD Prison Dataset"
"47","Prison","STATEWIDE","New Mexico",2020-05-16,"0","4","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,806,NA,"HIFLD Prison Dataset"
"48","Prison","STATEWIDE","New Mexico",2020-05-17,"0","4","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,806,NA,"HIFLD Prison Dataset"
"49","Prison","STATEWIDE","New Mexico",2020-05-18,"0","4","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,806,NA,"HIFLD Prison Dataset"
"50","Prison","STATEWIDE","New Mexico",2020-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,806,NA,"HIFLD Prison Dataset"
"51","Prison","CENTRAL NEW MEXICO CF CNMCF","New Mexico",2020-05-19,"1","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,796,NA,"HIFLD Prison Dataset"
"52","Prison","GUADALUPE COUNTY CF GCCF","New Mexico",2020-05-19,"0","1","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,797,NA,"HIFLD Prison Dataset"
"53","Prison","LEA COUNTY CF LCCF","New Mexico",2020-05-19,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,798,NA,"HIFLD Prison Dataset"
"54","Prison","NORTHEAST NEW MEXICO CF NENMCF","New Mexico",2020-05-19,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,799,NA,"HIFLD Prison Dataset"
"55","Prison","NORTHWEST NEW MEXICO CC NWNMCC","New Mexico",2020-05-19,"0","2","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,800,NA,"HIFLD Prison Dataset"
"56","Prison","OTERO COUNTY PRISON FACILITY OCPF","New Mexico",2020-05-19,"21","1","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,801,NA,"HIFLD Prison Dataset"
"57","Prison","PENITENTIARY OF NEW MEXICO PNM","New Mexico",2020-05-19,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,802,NA,"HIFLD Prison Dataset"
"58","Prison","ROSWELL CC RCC","New Mexico",2020-05-19,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,803,NA,"HIFLD Prison Dataset"
"59","Prison","SPRINGER CC SCC","New Mexico",2020-05-19,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,805,NA,"HIFLD Prison Dataset"
"60","Prison","SOUTHERN NEW MEXICO CF SNMCF","New Mexico",2020-05-19,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,804,NA,"HIFLD Prison Dataset"
"61","Prison","WESTERN NEW MEXICO CF WNMCF","New Mexico",2020-05-19,"0","1","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,807,NA,"HIFLD Prison Dataset"
"62","Prison","STATEWIDE","New Mexico",2020-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,806,NA,"HIFLD Prison Dataset"
"63","Prison","CENTRAL NEW MEXICO CF CNMCF","New Mexico",2020-05-20,"1","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,796,NA,"HIFLD Prison Dataset"
"64","Prison","GUADALUPE COUNTY CF GCCF","New Mexico",2020-05-20,"0","1","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,797,NA,"HIFLD Prison Dataset"
"65","Prison","LEA COUNTY CF LCCF","New Mexico",2020-05-20,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,798,NA,"HIFLD Prison Dataset"
"66","Prison","NORTHEAST NEW MEXICO CF NENMCF","New Mexico",2020-05-20,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,799,NA,"HIFLD Prison Dataset"
"67","Prison","NORTHWEST NEW MEXICO CC NWNMCC","New Mexico",2020-05-20,"0","2","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,800,NA,"HIFLD Prison Dataset"
"68","Prison","OTERO COUNTY PRISON FACILITY OCPF","New Mexico",2020-05-20,"21","1","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,801,NA,"HIFLD Prison Dataset"
"69","Prison","PENITENTIARY OF NEW MEXICO PNM","New Mexico",2020-05-20,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,802,NA,"HIFLD Prison Dataset"
"70","Prison","ROSWELL CC RCC","New Mexico",2020-05-20,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,803,NA,"HIFLD Prison Dataset"
"71","Prison","SPRINGER CC SCC","New Mexico",2020-05-20,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,805,NA,"HIFLD Prison Dataset"
"72","Prison","SOUTHERN NEW MEXICO CF SNMCF","New Mexico",2020-05-20,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,804,NA,"HIFLD Prison Dataset"
"73","Prison","WESTERN NEW MEXICO CF WNMCF","New Mexico",2020-05-20,"0","1","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,807,NA,"HIFLD Prison Dataset"
"74","Prison","STATEWIDE","New Mexico",2020-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,806,NA,"HIFLD Prison Dataset"
"75","Prison","CENTRAL NEW MEXICO CF CNMCF","New Mexico",2020-05-21,"1","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,796,NA,"HIFLD Prison Dataset"
"76","Prison","GUADALUPE COUNTY CF GCCF","New Mexico",2020-05-21,"0","1","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,797,NA,"HIFLD Prison Dataset"
"77","Prison","LEA COUNTY CF LCCF","New Mexico",2020-05-21,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,798,NA,"HIFLD Prison Dataset"
"78","Prison","NORTHEAST NEW MEXICO CF NENMCF","New Mexico",2020-05-21,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,799,NA,"HIFLD Prison Dataset"
"79","Prison","NORTHWEST NEW MEXICO CC NWNMCC","New Mexico",2020-05-21,"0","2","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,800,NA,"HIFLD Prison Dataset"
"80","Prison","OTERO COUNTY PRISON FACILITY OCPF","New Mexico",2020-05-21,"40","1","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,801,NA,"HIFLD Prison Dataset"
"81","Prison","PENITENTIARY OF NEW MEXICO PNM","New Mexico",2020-05-21,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,802,NA,"HIFLD Prison Dataset"
"82","Prison","ROSWELL CC RCC","New Mexico",2020-05-21,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,803,NA,"HIFLD Prison Dataset"
"83","Prison","SPRINGER CC SCC","New Mexico",2020-05-21,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,805,NA,"HIFLD Prison Dataset"
"84","Prison","SOUTHERN NEW MEXICO CF SNMCF","New Mexico",2020-05-21,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,804,NA,"HIFLD Prison Dataset"
"85","Prison","WESTERN NEW MEXICO CF WNMCF","New Mexico",2020-05-21,"0","1","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,807,NA,"HIFLD Prison Dataset"
"86","Prison","STATEWIDE","New Mexico",2020-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,806,NA,"HIFLD Prison Dataset"
"87","Prison","CENTRAL NEW MEXICO CF CNMCF","New Mexico",2020-05-22,"1","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,796,NA,"HIFLD Prison Dataset"
"88","Prison","GUADALUPE COUNTY CF GCCF","New Mexico",2020-05-22,"0","1","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,797,NA,"HIFLD Prison Dataset"
"89","Prison","LEA COUNTY CF LCCF","New Mexico",2020-05-22,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,798,NA,"HIFLD Prison Dataset"
"90","Prison","NORTHEAST NEW MEXICO CF NENMCF","New Mexico",2020-05-22,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,799,NA,"HIFLD Prison Dataset"
"91","Prison","NORTHWEST NEW MEXICO CC NWNMCC","New Mexico",2020-05-22,"0","2","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,800,NA,"HIFLD Prison Dataset"
"92","Prison","OTERO COUNTY PRISON FACILITY OCPF","New Mexico",2020-05-22,"40","1","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,801,NA,"HIFLD Prison Dataset"
"93","Prison","PENITENTIARY OF NEW MEXICO PNM","New Mexico",2020-05-22,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,802,NA,"HIFLD Prison Dataset"
"94","Prison","ROSWELL CC RCC","New Mexico",2020-05-22,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,803,NA,"HIFLD Prison Dataset"
"95","Prison","SPRINGER CC SCC","New Mexico",2020-05-22,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,805,NA,"HIFLD Prison Dataset"
"96","Prison","SOUTHERN NEW MEXICO CF SNMCF","New Mexico",2020-05-22,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,804,NA,"HIFLD Prison Dataset"
"97","Prison","WESTERN NEW MEXICO CF WNMCF","New Mexico",2020-05-22,"0","1","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,807,NA,"HIFLD Prison Dataset"
"98","Prison","STATEWIDE","New Mexico",2020-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,806,NA,"HIFLD Prison Dataset"
"99","Prison","CENTRAL NEW MEXICO CF CNMCF","New Mexico",2020-05-23,"1","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,796,NA,"HIFLD Prison Dataset"
"100","Prison","GUADALUPE COUNTY CF GCCF","New Mexico",2020-05-23,"0","1","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,797,NA,"HIFLD Prison Dataset"
"101","Prison","LEA COUNTY CF LCCF","New Mexico",2020-05-23,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,798,NA,"HIFLD Prison Dataset"
"102","Prison","NORTHEAST NEW MEXICO CF NENMCF","New Mexico",2020-05-23,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,799,NA,"HIFLD Prison Dataset"
"103","Prison","NORTHWEST NEW MEXICO CC NWNMCC","New Mexico",2020-05-23,"0","2","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,800,NA,"HIFLD Prison Dataset"
"104","Prison","OTERO COUNTY PRISON FACILITY OCPF","New Mexico",2020-05-23,"40","1","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,801,NA,"HIFLD Prison Dataset"
"105","Prison","PENITENTIARY OF NEW MEXICO PNM","New Mexico",2020-05-23,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,802,NA,"HIFLD Prison Dataset"
"106","Prison","ROSWELL CC RCC","New Mexico",2020-05-23,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,803,NA,"HIFLD Prison Dataset"
"107","Prison","SPRINGER CC SCC","New Mexico",2020-05-23,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,805,NA,"HIFLD Prison Dataset"
"108","Prison","SOUTHERN NEW MEXICO CF SNMCF","New Mexico",2020-05-23,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,804,NA,"HIFLD Prison Dataset"
"109","Prison","WESTERN NEW MEXICO CF WNMCF","New Mexico",2020-05-23,"0","1","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,807,NA,"HIFLD Prison Dataset"
"110","Prison","STATEWIDE","New Mexico",2020-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,806,NA,"HIFLD Prison Dataset"
"111","Prison","CENTRAL NEW MEXICO CF CNMCF","New Mexico",2020-05-24,"1","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,796,NA,"HIFLD Prison Dataset"
"112","Prison","GUADALUPE COUNTY CF GCCF","New Mexico",2020-05-24,"0","1","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,797,NA,"HIFLD Prison Dataset"
"113","Prison","LEA COUNTY CF LCCF","New Mexico",2020-05-24,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,798,NA,"HIFLD Prison Dataset"
"114","Prison","NORTHEAST NEW MEXICO CF NENMCF","New Mexico",2020-05-24,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,799,NA,"HIFLD Prison Dataset"
"115","Prison","NORTHWEST NEW MEXICO CC NWNMCC","New Mexico",2020-05-24,"0","2","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,800,NA,"HIFLD Prison Dataset"
"116","Prison","OTERO COUNTY PRISON FACILITY OCPF","New Mexico",2020-05-24,"40","1","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,801,NA,"HIFLD Prison Dataset"
"117","Prison","PENITENTIARY OF NEW MEXICO PNM","New Mexico",2020-05-24,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,802,NA,"HIFLD Prison Dataset"
"118","Prison","ROSWELL CC RCC","New Mexico",2020-05-24,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,803,NA,"HIFLD Prison Dataset"
"119","Prison","SPRINGER CC SCC","New Mexico",2020-05-24,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,805,NA,"HIFLD Prison Dataset"
"120","Prison","SOUTHERN NEW MEXICO CF SNMCF","New Mexico",2020-05-24,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,804,NA,"HIFLD Prison Dataset"
"121","Prison","WESTERN NEW MEXICO CF WNMCF","New Mexico",2020-05-24,"0","1","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,807,NA,"HIFLD Prison Dataset"
"122","Prison","STATEWIDE","New Mexico",2020-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,806,NA,"HIFLD Prison Dataset"
"123","Prison","CENTRAL NEW MEXICO CF CNMCF","New Mexico",2020-05-25,"1","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,796,NA,"HIFLD Prison Dataset"
"124","Prison","GUADALUPE COUNTY CF GCCF","New Mexico",2020-05-25,"0","1","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,797,NA,"HIFLD Prison Dataset"
"125","Prison","LEA COUNTY CF LCCF","New Mexico",2020-05-25,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,798,NA,"HIFLD Prison Dataset"
"126","Prison","NORTHEAST NEW MEXICO CF NENMCF","New Mexico",2020-05-25,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,799,NA,"HIFLD Prison Dataset"
"127","Prison","NORTHWEST NEW MEXICO CC NWNMCC","New Mexico",2020-05-25,"0","2","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,800,NA,"HIFLD Prison Dataset"
"128","Prison","OTERO COUNTY PRISON FACILITY OCPF","New Mexico",2020-05-25,"40","1","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,801,NA,"HIFLD Prison Dataset"
"129","Prison","PENITENTIARY OF NEW MEXICO PNM","New Mexico",2020-05-25,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,802,NA,"HIFLD Prison Dataset"
"130","Prison","ROSWELL CC RCC","New Mexico",2020-05-25,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,803,NA,"HIFLD Prison Dataset"
"131","Prison","SPRINGER CC SCC","New Mexico",2020-05-25,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,805,NA,"HIFLD Prison Dataset"
"132","Prison","SOUTHERN NEW MEXICO CF SNMCF","New Mexico",2020-05-25,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,804,NA,"HIFLD Prison Dataset"
"133","Prison","WESTERN NEW MEXICO CF WNMCF","New Mexico",2020-05-25,"0","1","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,807,NA,"HIFLD Prison Dataset"
"134","Prison","STATEWIDE","New Mexico",2020-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,806,NA,"HIFLD Prison Dataset"
"135","Prison","CENTRAL NEW MEXICO CF CNMCF","New Mexico",2020-05-26,"1","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,796,NA,"HIFLD Prison Dataset"
"136","Prison","GUADALUPE COUNTY CF GCCF","New Mexico",2020-05-26,"0","1","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,797,NA,"HIFLD Prison Dataset"
"137","Prison","LEA COUNTY CF LCCF","New Mexico",2020-05-26,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,798,NA,"HIFLD Prison Dataset"
"138","Prison","NORTHEAST NEW MEXICO CF NENMCF","New Mexico",2020-05-26,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,799,NA,"HIFLD Prison Dataset"
"139","Prison","NORTHWEST NEW MEXICO CC NWNMCC","New Mexico",2020-05-26,"0","2","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,800,NA,"HIFLD Prison Dataset"
"140","Prison","OTERO COUNTY PRISON FACILITY OCPF","New Mexico",2020-05-26,"40","1","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,801,NA,"HIFLD Prison Dataset"
"141","Prison","PENITENTIARY OF NEW MEXICO PNM","New Mexico",2020-05-26,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,802,NA,"HIFLD Prison Dataset"
