"","Facility","Name","State","Date","Residents.Confirmed","Staff.Confirmed","Resident.Deaths","Staff.Deaths","Residents.Recovered","Staff.Recovered","Residents.Tested","Staff.Tested","Residents.Pending","Staff.Pending","Residents.Negative","Staff.Negative","Residents.Quarantine","Staff.Quarantine","hifld_id","Count.ID","Population_HIFLD","Population.Source"
"1220","Prison","AHTANUM VIEW WORK RELEASE","Washington",2020-07-02,"0","2","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,1580,NA,"HIFLD Prison Dataset"
"1221","Prison","BELLINGHAM WORK RELEASE","Washington",2020-07-02,"0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,1581,NA,"HIFLD Prison Dataset"
"1222","Prison","BISHOP LEWIS WORK RELEASE","Washington",2020-07-02,"0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,1582,NA,"HIFLD Prison Dataset"
"1223","Prison","BROWNSTONE WORK RELEASE","Washington",2020-07-02,"0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,1583,NA,"HIFLD Prison Dataset"
"1224","Prison","ELEANOR CHASE HOUSE WORK RELEASE","Washington",2020-07-02,"0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,1585,NA,"HIFLD Prison Dataset"
"1225","Prison","HELEN B RATCLIFF WORK RELEASE","Washington",2020-07-02,"0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,1586,NA,"HIFLD Prison Dataset"
"1226","Prison","LONGVIEW WORK RELEASE","Washington",2020-07-02,"0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,1587,NA,"HIFLD Prison Dataset"
"1227","Prison","OLYMPIA WORK RELEASE","Washington",2020-07-02,"0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,1589,NA,"HIFLD Prison Dataset"
"1228","Prison","PENINSULA WORK RELEASE","Washington",2020-07-02,"0","2","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,1590,NA,"HIFLD Prison Dataset"
"1229","Prison","PROGRESS HOUSE WORK RELEASE","Washington",2020-07-02,"0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,1591,NA,"HIFLD Prison Dataset"
"1230","Prison","REYNOLDS WORK RELEASE","Washington",2020-07-02,"7","2","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,1592,NA,"HIFLD Prison Dataset"
"1231","Prison","TRICITIES WORK RELEASE","Washington",2020-07-02,"1","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,1593,NA,"HIFLD Prison Dataset"
"1232","Prison","COMMUNITY MEDICAL CENTER","Washington",2020-07-02,"1","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,1584,NA,"HIFLD Prison Dataset"
"1233","Prison","WASHINGTON CORRECTIONS CENTER SHELTON","Washington",2020-07-02,"0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,1792,NA,"HIFLD Prison Dataset"
"1234","Prison","MILL CREEK REGIONAL PERFORMANCE CENTER","Washington",2020-07-03,"NA","8","NA","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,1588,NA,"HIFLD Prison Dataset"
"1235","Prison","AIRWAY HEIGHTS CORRECTIONS CENTER","Washington",2020-07-03,"14","2","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10001677,1310,2195,"HIFLD Prison Dataset"
"1236","Prison","CEDAR CREEK CORRECTIONS CENTER","Washington",2020-07-03,"0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10002491,1311,475,"HIFLD Prison Dataset"
"1237","Prison","CLALLAM BAY CORRECTIONS CENTER","Washington",2020-07-03,"0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000987,1312,874,"HIFLD Prison Dataset"
"1238","Prison","COYOTE RIDGE CORRECTIONS CENTER","Washington",2020-07-03,"195","50","2","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10001687,1313,2563,"HIFLD Prison Dataset"
"1239","Prison","LARCH CORRECTIONS CENTER","Washington",2020-07-03,"0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10001690,1314,473,"HIFLD Prison Dataset"
"1240","Prison","MISSION CREEK CORRECTIONS CENTER FOR WOMEN","Washington",2020-07-03,"0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10002479,1315,317,"HIFLD Prison Dataset"
"1241","Prison","MONROE CORRECTIONAL COMPLEX","Washington",2020-07-03,"19","11","0","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10001676,1316,2499,"HIFLD Prison Dataset"
"1242","Prison","OLYMPIC CORRECTIONS CENTER","Washington",2020-07-03,"0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10002455,1317,392,"HIFLD Prison Dataset"
"1243","Prison","STAFFORD CREEK CORRECTIONS CENTER","Washington",2020-07-03,"0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10001681,1318,1979,"HIFLD Prison Dataset"
"1244","Prison","WASHINGTON CORRECTIONS CENTER","Washington",2020-07-03,"1","2","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10001679,1319,1924,"HIFLD Prison Dataset"
"1245","Prison","WASHINGTON CORRECTIONS CENTER FOR WOMEN","Washington",2020-07-03,"0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10001684,1320,987,"HIFLD Prison Dataset"
"1246","Prison","WASHINGTON STATE PENITENTIARY","Washington",2020-07-03,"2","2","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10002506,1321,2593,"HIFLD Prison Dataset"
"1247","Prison","AHTANUM VIEW WORK RELEASE","Washington",2020-07-03,"0","2","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,1580,NA,"HIFLD Prison Dataset"
"1248","Prison","BELLINGHAM WORK RELEASE","Washington",2020-07-03,"0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,1581,NA,"HIFLD Prison Dataset"
"1249","Prison","BISHOP LEWIS WORK RELEASE","Washington",2020-07-03,"0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,1582,NA,"HIFLD Prison Dataset"
"1250","Prison","BROWNSTONE WORK RELEASE","Washington",2020-07-03,"0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,1583,NA,"HIFLD Prison Dataset"
"1251","Prison","ELEANOR CHASE HOUSE WORK RELEASE","Washington",2020-07-03,"0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,1585,NA,"HIFLD Prison Dataset"
"1252","Prison","HELEN B RATCLIFF WORK RELEASE","Washington",2020-07-03,"0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,1586,NA,"HIFLD Prison Dataset"
"1253","Prison","LONGVIEW WORK RELEASE","Washington",2020-07-03,"0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,1587,NA,"HIFLD Prison Dataset"
"1254","Prison","OLYMPIA WORK RELEASE","Washington",2020-07-03,"0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,1589,NA,"HIFLD Prison Dataset"
"1255","Prison","PENINSULA WORK RELEASE","Washington",2020-07-03,"0","2","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,1590,NA,"HIFLD Prison Dataset"
"1256","Prison","PROGRESS HOUSE WORK RELEASE","Washington",2020-07-03,"0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,1591,NA,"HIFLD Prison Dataset"
"1257","Prison","REYNOLDS WORK RELEASE","Washington",2020-07-03,"7","2","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,1592,NA,"HIFLD Prison Dataset"
"1258","Prison","TRICITIES WORK RELEASE","Washington",2020-07-03,"1","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,1593,NA,"HIFLD Prison Dataset"
"1259","Prison","COMMUNITY MEDICAL CENTER","Washington",2020-07-03,"1","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,1584,NA,"HIFLD Prison Dataset"
"1260","Prison","WASHINGTON CORRECTIONS CENTER SHELTON","Washington",2020-07-03,"0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,1792,NA,"HIFLD Prison Dataset"
"1261","Prison","MILL CREEK REGIONAL PERFORMANCE CENTER","Washington",2020-07-04,"NA","8","NA","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,1588,NA,"HIFLD Prison Dataset"
"1262","Prison","AIRWAY HEIGHTS CORRECTIONS CENTER","Washington",2020-07-04,"14","2","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10001677,1310,2195,"HIFLD Prison Dataset"
"1263","Prison","CEDAR CREEK CORRECTIONS CENTER","Washington",2020-07-04,"0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10002491,1311,475,"HIFLD Prison Dataset"
"1264","Prison","CLALLAM BAY CORRECTIONS CENTER","Washington",2020-07-04,"0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000987,1312,874,"HIFLD Prison Dataset"
"1265","Prison","COYOTE RIDGE CORRECTIONS CENTER","Washington",2020-07-04,"195","50","2","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10001687,1313,2563,"HIFLD Prison Dataset"
"1266","Prison","LARCH CORRECTIONS CENTER","Washington",2020-07-04,"0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10001690,1314,473,"HIFLD Prison Dataset"
"1267","Prison","MISSION CREEK CORRECTIONS CENTER FOR WOMEN","Washington",2020-07-04,"0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10002479,1315,317,"HIFLD Prison Dataset"
"1268","Prison","MONROE CORRECTIONAL COMPLEX","Washington",2020-07-04,"19","11","0","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10001676,1316,2499,"HIFLD Prison Dataset"
"1269","Prison","OLYMPIC CORRECTIONS CENTER","Washington",2020-07-04,"0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10002455,1317,392,"HIFLD Prison Dataset"
"1270","Prison","STAFFORD CREEK CORRECTIONS CENTER","Washington",2020-07-04,"0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10001681,1318,1979,"HIFLD Prison Dataset"
"1271","Prison","WASHINGTON CORRECTIONS CENTER","Washington",2020-07-04,"1","2","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10001679,1319,1924,"HIFLD Prison Dataset"
"1272","Prison","WASHINGTON CORRECTIONS CENTER FOR WOMEN","Washington",2020-07-04,"0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10001684,1320,987,"HIFLD Prison Dataset"
"1273","Prison","WASHINGTON STATE PENITENTIARY","Washington",2020-07-04,"2","2","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10002506,1321,2593,"HIFLD Prison Dataset"
"1274","Prison","AHTANUM VIEW WORK RELEASE","Washington",2020-07-04,"0","2","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,1580,NA,"HIFLD Prison Dataset"
"1275","Prison","BELLINGHAM WORK RELEASE","Washington",2020-07-04,"0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,1581,NA,"HIFLD Prison Dataset"
"1276","Prison","BISHOP LEWIS WORK RELEASE","Washington",2020-07-04,"0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,1582,NA,"HIFLD Prison Dataset"
"1277","Prison","BROWNSTONE WORK RELEASE","Washington",2020-07-04,"0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,1583,NA,"HIFLD Prison Dataset"
"1278","Prison","ELEANOR CHASE HOUSE WORK RELEASE","Washington",2020-07-04,"0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,1585,NA,"HIFLD Prison Dataset"
"1279","Prison","HELEN B RATCLIFF WORK RELEASE","Washington",2020-07-04,"0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,1586,NA,"HIFLD Prison Dataset"
"1280","Prison","LONGVIEW WORK RELEASE","Washington",2020-07-04,"0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,1587,NA,"HIFLD Prison Dataset"
"1281","Prison","OLYMPIA WORK RELEASE","Washington",2020-07-04,"0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,1589,NA,"HIFLD Prison Dataset"
"1282","Prison","PENINSULA WORK RELEASE","Washington",2020-07-04,"0","2","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,1590,NA,"HIFLD Prison Dataset"
"1283","Prison","PROGRESS HOUSE WORK RELEASE","Washington",2020-07-04,"0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,1591,NA,"HIFLD Prison Dataset"
"1284","Prison","REYNOLDS WORK RELEASE","Washington",2020-07-04,"7","2","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,1592,NA,"HIFLD Prison Dataset"
"1285","Prison","TRICITIES WORK RELEASE","Washington",2020-07-04,"1","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,1593,NA,"HIFLD Prison Dataset"
"1286","Prison","COMMUNITY MEDICAL CENTER","Washington",2020-07-04,"1","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,1584,NA,"HIFLD Prison Dataset"
"1287","Prison","WASHINGTON CORRECTIONS CENTER SHELTON","Washington",2020-07-04,"0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,1792,NA,"HIFLD Prison Dataset"
"1288","Prison","MILL CREEK REGIONAL PERFORMANCE CENTER","Washington",2020-07-05,"NA","8","NA","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,1588,NA,"HIFLD Prison Dataset"
"1289","Prison","AIRWAY HEIGHTS CORRECTIONS CENTER","Washington",2020-07-05,"14","2","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10001677,1310,2195,"HIFLD Prison Dataset"
"1290","Prison","CEDAR CREEK CORRECTIONS CENTER","Washington",2020-07-05,"0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10002491,1311,475,"HIFLD Prison Dataset"
"1291","Prison","CLALLAM BAY CORRECTIONS CENTER","Washington",2020-07-05,"0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000987,1312,874,"HIFLD Prison Dataset"
"1292","Prison","COYOTE RIDGE CORRECTIONS CENTER","Washington",2020-07-05,"195","50","2","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10001687,1313,2563,"HIFLD Prison Dataset"
"1293","Prison","LARCH CORRECTIONS CENTER","Washington",2020-07-05,"0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10001690,1314,473,"HIFLD Prison Dataset"
"1294","Prison","MISSION CREEK CORRECTIONS CENTER FOR WOMEN","Washington",2020-07-05,"0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10002479,1315,317,"HIFLD Prison Dataset"
"1295","Prison","MONROE CORRECTIONAL COMPLEX","Washington",2020-07-05,"19","11","0","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10001676,1316,2499,"HIFLD Prison Dataset"
"1296","Prison","OLYMPIC CORRECTIONS CENTER","Washington",2020-07-05,"0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10002455,1317,392,"HIFLD Prison Dataset"
"1297","Prison","STAFFORD CREEK CORRECTIONS CENTER","Washington",2020-07-05,"0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10001681,1318,1979,"HIFLD Prison Dataset"
"1298","Prison","WASHINGTON CORRECTIONS CENTER","Washington",2020-07-05,"1","2","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10001679,1319,1924,"HIFLD Prison Dataset"
"1299","Prison","WASHINGTON CORRECTIONS CENTER FOR WOMEN","Washington",2020-07-05,"0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10001684,1320,987,"HIFLD Prison Dataset"
"1300","Prison","WASHINGTON STATE PENITENTIARY","Washington",2020-07-05,"2","2","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10002506,1321,2593,"HIFLD Prison Dataset"
"1301","Prison","AHTANUM VIEW WORK RELEASE","Washington",2020-07-05,"0","2","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,1580,NA,"HIFLD Prison Dataset"
"1302","Prison","BELLINGHAM WORK RELEASE","Washington",2020-07-05,"0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,1581,NA,"HIFLD Prison Dataset"
"1303","Prison","BISHOP LEWIS WORK RELEASE","Washington",2020-07-05,"0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,1582,NA,"HIFLD Prison Dataset"
"1304","Prison","BROWNSTONE WORK RELEASE","Washington",2020-07-05,"0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,1583,NA,"HIFLD Prison Dataset"
"1305","Prison","ELEANOR CHASE HOUSE WORK RELEASE","Washington",2020-07-05,"0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,1585,NA,"HIFLD Prison Dataset"
"1306","Prison","HELEN B RATCLIFF WORK RELEASE","Washington",2020-07-05,"0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,1586,NA,"HIFLD Prison Dataset"
"1307","Prison","LONGVIEW WORK RELEASE","Washington",2020-07-05,"0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,1587,NA,"HIFLD Prison Dataset"
"1308","Prison","OLYMPIA WORK RELEASE","Washington",2020-07-05,"0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,1589,NA,"HIFLD Prison Dataset"
"1309","Prison","PENINSULA WORK RELEASE","Washington",2020-07-05,"0","2","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,1590,NA,"HIFLD Prison Dataset"
"1310","Prison","PROGRESS HOUSE WORK RELEASE","Washington",2020-07-05,"0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,1591,NA,"HIFLD Prison Dataset"
"1311","Prison","REYNOLDS WORK RELEASE","Washington",2020-07-05,"7","2","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,1592,NA,"HIFLD Prison Dataset"
"1312","Prison","TRICITIES WORK RELEASE","Washington",2020-07-05,"1","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,1593,NA,"HIFLD Prison Dataset"
"1313","Prison","COMMUNITY MEDICAL CENTER","Washington",2020-07-05,"1","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,1584,NA,"HIFLD Prison Dataset"
"1314","Prison","WASHINGTON CORRECTIONS CENTER SHELTON","Washington",2020-07-05,"0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,1792,NA,"HIFLD Prison Dataset"
"1315","Prison","MILL CREEK REGIONAL PERFORMANCE CENTER","Washington",2020-07-06,"NA","8","NA","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,1588,NA,"HIFLD Prison Dataset"
"1316","Prison","AIRWAY HEIGHTS CORRECTIONS CENTER","Washington",2020-07-06,"15","3","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10001677,1310,2195,"HIFLD Prison Dataset"
"1317","Prison","CEDAR CREEK CORRECTIONS CENTER","Washington",2020-07-06,"0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10002491,1311,475,"HIFLD Prison Dataset"
"1318","Prison","CLALLAM BAY CORRECTIONS CENTER","Washington",2020-07-06,"0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000987,1312,874,"HIFLD Prison Dataset"
"1319","Prison","COYOTE RIDGE CORRECTIONS CENTER","Washington",2020-07-06,"211","52","2","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10001687,1313,2563,"HIFLD Prison Dataset"
"1320","Prison","LARCH CORRECTIONS CENTER","Washington",2020-07-06,"0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10001690,1314,473,"HIFLD Prison Dataset"
"1321","Prison","MISSION CREEK CORRECTIONS CENTER FOR WOMEN","Washington",2020-07-06,"0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10002479,1315,317,"HIFLD Prison Dataset"
"1322","Prison","MONROE CORRECTIONAL COMPLEX","Washington",2020-07-06,"19","11","0","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10001676,1316,2499,"HIFLD Prison Dataset"
"1323","Prison","OLYMPIC CORRECTIONS CENTER","Washington",2020-07-06,"0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10002455,1317,392,"HIFLD Prison Dataset"
"1324","Prison","STAFFORD CREEK CORRECTIONS CENTER","Washington",2020-07-06,"0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10001681,1318,1979,"HIFLD Prison Dataset"
"1325","Prison","WASHINGTON CORRECTIONS CENTER","Washington",2020-07-06,"1","2","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10001679,1319,1924,"HIFLD Prison Dataset"
"1326","Prison","WASHINGTON CORRECTIONS CENTER FOR WOMEN","Washington",2020-07-06,"0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10001684,1320,987,"HIFLD Prison Dataset"
"1327","Prison","WASHINGTON STATE PENITENTIARY","Washington",2020-07-06,"2","2","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10002506,1321,2593,"HIFLD Prison Dataset"
"1328","Prison","AHTANUM VIEW WORK RELEASE","Washington",2020-07-06,"0","2","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,1580,NA,"HIFLD Prison Dataset"
"1329","Prison","BELLINGHAM WORK RELEASE","Washington",2020-07-06,"0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,1581,NA,"HIFLD Prison Dataset"
"1330","Prison","BISHOP LEWIS WORK RELEASE","Washington",2020-07-06,"0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,1582,NA,"HIFLD Prison Dataset"
"1331","Prison","BROWNSTONE WORK RELEASE","Washington",2020-07-06,"0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,1583,NA,"HIFLD Prison Dataset"
"1332","Prison","ELEANOR CHASE HOUSE WORK RELEASE","Washington",2020-07-06,"0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,1585,NA,"HIFLD Prison Dataset"
"1333","Prison","HELEN B RATCLIFF WORK RELEASE","Washington",2020-07-06,"0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,1586,NA,"HIFLD Prison Dataset"
"1334","Prison","LONGVIEW WORK RELEASE","Washington",2020-07-06,"0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,1587,NA,"HIFLD Prison Dataset"
"1335","Prison","OLYMPIA WORK RELEASE","Washington",2020-07-06,"0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,1589,NA,"HIFLD Prison Dataset"
"1336","Prison","PENINSULA WORK RELEASE","Washington",2020-07-06,"0","2","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,1590,NA,"HIFLD Prison Dataset"
"1337","Prison","PROGRESS HOUSE WORK RELEASE","Washington",2020-07-06,"0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,1591,NA,"HIFLD Prison Dataset"
"1338","Prison","REYNOLDS WORK RELEASE","Washington",2020-07-06,"7","2","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,1592,NA,"HIFLD Prison Dataset"
"1339","Prison","TRICITIES WORK RELEASE","Washington",2020-07-06,"1","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,1593,NA,"HIFLD Prison Dataset"
"1340","Prison","COMMUNITY MEDICAL CENTER","Washington",2020-07-06,"1","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,1584,NA,"HIFLD Prison Dataset"
"1341","Prison","WASHINGTON CORRECTIONS CENTER SHELTON","Washington",2020-07-06,"0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,1792,NA,"HIFLD Prison Dataset"
"1342","Prison","MILL CREEK REGIONAL PERFORMANCE CENTER","Washington",2020-07-07,"NA","8","NA","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,1588,NA,"HIFLD Prison Dataset"
"1343","Prison","AIRWAY HEIGHTS CORRECTIONS CENTER","Washington",2020-07-07,"15","3","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10001677,1310,2195,"HIFLD Prison Dataset"
"1344","Prison","CEDAR CREEK CORRECTIONS CENTER","Washington",2020-07-07,"0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10002491,1311,475,"HIFLD Prison Dataset"
"1345","Prison","CLALLAM BAY CORRECTIONS CENTER","Washington",2020-07-07,"0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000987,1312,874,"HIFLD Prison Dataset"
"1346","Prison","COYOTE RIDGE CORRECTIONS CENTER","Washington",2020-07-07,"223","52","2","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10001687,1313,2563,"HIFLD Prison Dataset"
"1347","Prison","LARCH CORRECTIONS CENTER","Washington",2020-07-07,"0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10001690,1314,473,"HIFLD Prison Dataset"
"1348","Prison","MISSION CREEK CORRECTIONS CENTER FOR WOMEN","Washington",2020-07-07,"0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10002479,1315,317,"HIFLD Prison Dataset"
"1349","Prison","MONROE CORRECTIONAL COMPLEX","Washington",2020-07-07,"20","11","0","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10001676,1316,2499,"HIFLD Prison Dataset"
"1350","Prison","OLYMPIC CORRECTIONS CENTER","Washington",2020-07-07,"0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10002455,1317,392,"HIFLD Prison Dataset"
"1351","Prison","STAFFORD CREEK CORRECTIONS CENTER","Washington",2020-07-07,"0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10001681,1318,1979,"HIFLD Prison Dataset"
"1352","Prison","WASHINGTON CORRECTIONS CENTER","Washington",2020-07-07,"1","2","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10001679,1319,1924,"HIFLD Prison Dataset"
"1353","Prison","WASHINGTON CORRECTIONS CENTER FOR WOMEN","Washington",2020-07-07,"0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10001684,1320,987,"HIFLD Prison Dataset"
