"","Facility","Name","State","Date","Residents.Confirmed","Staff.Confirmed","Resident.Deaths","Staff.Deaths","Residents.Recovered","Staff.Recovered","Residents.Tested","Staff.Tested","Residents.Pending","Staff.Pending","Residents.Negative","Staff.Negative","Residents.Quarantine","Staff.Quarantine","hifld_id","Count.ID","Population_HIFLD","Population.Source"
"133","Prison","CUMMINS UNIT PRISON","Arkansas",2020-06-11,NA,NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000085,56,1899,"HIFLD Prison Dataset"
"134","Prison","STATEWIDE","Arkansas",2020-06-12,"1277","19","0","NA","1234","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,"HIFLD Prison Dataset"
"135","Prison","CUMMINS UNIT PRISON","Arkansas",2020-06-12,"NA","NA","5","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,10000085,56,1899,"HIFLD Prison Dataset"
"136","Prison","STATEWIDE","Arkansas",2020-06-13,"1277","19","0","NA","1234","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,"HIFLD Prison Dataset"
"137","Prison","CUMMINS UNIT PRISON","Arkansas",2020-06-13,"NA","NA","5","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,10000085,56,1899,"HIFLD Prison Dataset"
"138","Prison","STATEWIDE","Arkansas",2020-06-14,"1277","19","0","NA","1234","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,"HIFLD Prison Dataset"
"139","Prison","CUMMINS UNIT PRISON","Arkansas",2020-06-14,"NA","NA","5","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,10000085,56,1899,"HIFLD Prison Dataset"
"140","Prison","STATEWIDE","Arkansas",2020-06-15,"1277","19","0","NA","1234","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,"HIFLD Prison Dataset"
"141","Prison","CUMMINS UNIT PRISON","Arkansas",2020-06-15,"NA","NA","5","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,10000085,56,1899,"HIFLD Prison Dataset"
"142","Prison","STATEWIDE","Arkansas",2020-06-16,"1277","19","0","NA","1234","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,"HIFLD Prison Dataset"
"143","Prison","CUMMINS UNIT PRISON","Arkansas",2020-06-16,"NA","NA","5","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,10000085,56,1899,"HIFLD Prison Dataset"
"144","Prison","STATEWIDE","Arkansas",2020-06-17,"1277","19","0","NA","1234","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,"HIFLD Prison Dataset"
"145","Prison","CUMMINS UNIT PRISON","Arkansas",2020-06-17,"NA","NA","5","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,10000085,56,1899,"HIFLD Prison Dataset"
"146","Prison","STATEWIDE","Arkansas",2020-06-18,"1277","19","0","NA","1234","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,"HIFLD Prison Dataset"
"147","Prison","CUMMINS UNIT PRISON","Arkansas",2020-06-18,"NA","NA","5","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,10000085,56,1899,"HIFLD Prison Dataset"
"148","Prison","STATEWIDE","Arkansas",2020-06-19,"1277","19","0","NA","1234","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,"HIFLD Prison Dataset"
"149","Prison","CUMMINS UNIT PRISON","Arkansas",2020-06-19,"NA","NA","5","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,10000085,56,1899,"HIFLD Prison Dataset"
"150","Prison","STATEWIDE","Arkansas",2020-06-20,"1277","19","0","NA","1234","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,"HIFLD Prison Dataset"
"151","Prison","CUMMINS UNIT PRISON","Arkansas",2020-06-20,"NA","NA","5","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,10000085,56,1899,"HIFLD Prison Dataset"
"152","Prison","STATEWIDE","Arkansas",2020-06-21,"1277","19","0","NA","1234","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,"HIFLD Prison Dataset"
"153","Prison","CUMMINS UNIT PRISON","Arkansas",2020-06-21,"NA","NA","5","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,10000085,56,1899,"HIFLD Prison Dataset"
"154","Prison","STATEWIDE","Arkansas",2020-06-22,"1277","19","0","NA","1234","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,"HIFLD Prison Dataset"
"155","Prison","CUMMINS UNIT PRISON","Arkansas",2020-06-22,"NA","NA","5","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,10000085,56,1899,"HIFLD Prison Dataset"
"156","Prison","STATEWIDE","Arkansas",2020-06-23,"1277","19","0","NA","1234","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,"HIFLD Prison Dataset"
"157","Prison","CUMMINS UNIT PRISON","Arkansas",2020-06-23,"NA","NA","5","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,10000085,56,1899,"HIFLD Prison Dataset"
"158","Prison","STATEWIDE","Arkansas",2020-06-24,"1277","19","0","NA","1234","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,"HIFLD Prison Dataset"
"159","Prison","CUMMINS UNIT PRISON","Arkansas",2020-06-24,"NA","NA","5","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,10000085,56,1899,"HIFLD Prison Dataset"
"160","Prison","STATEWIDE","Arkansas",2020-06-25,"1277","19","0","NA","1234","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,"HIFLD Prison Dataset"
"161","Prison","CUMMINS UNIT PRISON","Arkansas",2020-06-25,"NA","NA","5","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,10000085,56,1899,"HIFLD Prison Dataset"
"162","Prison","STATEWIDE","Arkansas",2020-06-26,"2276","75",NA,"NA","1391","141","6961","2125","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"163","Prison","CUMMINS UNIT PRISON","Arkansas",2020-06-26,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"164","Prison","STATEWIDE","Arkansas",2020-06-27,"2276","75","NA","NA","1391","141","6961","2125","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"165","Prison","CUMMINS UNIT PRISON","Arkansas",2020-06-27,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"166","Prison","STATEWIDE","Arkansas",2020-06-28,"2276","75","NA","NA","1391","141","6961","2125","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"167","Prison","CUMMINS UNIT PRISON","Arkansas",2020-06-28,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"168","Prison","STATEWIDE","Arkansas",2020-06-29,"2276","75","NA","NA","1391","141","6961","2125","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"169","Prison","CUMMINS UNIT PRISON","Arkansas",2020-06-29,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"170","Prison","STATEWIDE","Arkansas",2020-06-30,"2276","75","NA","NA","1391","141","6961","2125","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"171","Prison","CUMMINS UNIT PRISON","Arkansas",2020-06-30,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"172","Prison","STATEWIDE","Arkansas",2020-07-01,"2276","216","NA","NA","1391","141","6961","2125","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"173","Prison","CUMMINS UNIT PRISON","Arkansas",2020-07-01,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"174","Prison","STATEWIDE","Arkansas",2020-07-02,"2276","216","NA","NA","1391","141","6961","2125","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"175","Prison","CUMMINS UNIT PRISON","Arkansas",2020-07-02,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"176","Prison","STATEWIDE","Arkansas",2020-07-03,"2581","241","NA","NA","1884","184","7033","2305","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"177","Prison","CUMMINS UNIT PRISON","Arkansas",2020-07-03,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"178","Prison","STATEWIDE","Arkansas",2020-07-04,"2581","241","NA","NA","1884","184","7033","2305","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"179","Prison","CUMMINS UNIT PRISON","Arkansas",2020-07-04,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"180","Prison","STATEWIDE","Arkansas",2020-07-05,"2581","241","NA","NA","1884","184","7033","2305","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"181","Prison","CUMMINS UNIT PRISON","Arkansas",2020-07-05,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"182","Prison","STATEWIDE","Arkansas",2020-07-06,"2581","241","NA","NA","1884","184","7033","2305","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"183","Prison","CUMMINS UNIT PRISON","Arkansas",2020-07-06,"NA","NA","5",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"184","Prison","STATEWIDE","Arkansas",2020-07-07,"2581","241","NA","NA","1884","184","7033","2305","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"185","Prison","CUMMINS UNIT PRISON","Arkansas",2020-07-07,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"186","Prison","STATEWIDE","Arkansas",2020-07-08,"2581","241","NA","NA","1884","184","7033","2305","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"187","Prison","CUMMINS UNIT PRISON","Arkansas",2020-07-08,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"188","Prison","STATEWIDE","Arkansas",2020-07-09,"2581","241","NA","NA","1884","184","7033","2305","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"189","Prison","CUMMINS UNIT PRISON","Arkansas",2020-07-09,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"190","Prison","STATEWIDE","Arkansas",2020-07-10,"2581","241","NA","NA","1884","184","7033","2305","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"191","Prison","CUMMINS UNIT PRISON","Arkansas",2020-07-10,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"192","Prison","STATEWIDE","Arkansas",2020-07-11,"2581","241","NA","NA","1884","184","7033","2305","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"193","Prison","CUMMINS UNIT PRISON","Arkansas",2020-07-11,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"194","Prison","STATEWIDE","Arkansas",2020-07-12,"2581","241","NA","NA","1884","184","7033","2305","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"195","Prison","CUMMINS UNIT PRISON","Arkansas",2020-07-12,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"196","Prison","STATEWIDE","Arkansas",2020-07-13,"2581","241","NA","NA","1884","184","7033","2305","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"197","Prison","CUMMINS UNIT PRISON","Arkansas",2020-07-13,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"198","Prison","STATEWIDE","Arkansas",2020-07-14,"2581","241","NA","NA","1884","184","7033","2305","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"199","Prison","CUMMINS UNIT PRISON","Arkansas",2020-07-14,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"200","Prison","STATEWIDE","Arkansas",2020-07-15,"2581","241","NA","NA","1884","184","7033","2305","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"201","Prison","CUMMINS UNIT PRISON","Arkansas",2020-07-15,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"202","Prison","STATEWIDE","Arkansas",2020-07-16,"2581","241","NA","NA","1884","184","7033","2305","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"203","Prison","CUMMINS UNIT PRISON","Arkansas",2020-07-16,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"204","Prison","STATEWIDE","Arkansas",2020-07-17,"3728","254","NA","NA","2788","214","8255","2378","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"205","Prison","CUMMINS UNIT PRISON","Arkansas",2020-07-17,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"206","Prison","STATEWIDE","Arkansas",2020-07-18,"3728","254","NA","NA","2788","214","8255","2378","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"207","Prison","CUMMINS UNIT PRISON","Arkansas",2020-07-18,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"208","Prison","STATEWIDE","Arkansas",2020-07-19,"3728","254","NA","NA","2788","214","8255","2378","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"209","Prison","CUMMINS UNIT PRISON","Arkansas",2020-07-19,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"210","Prison","STATEWIDE","Arkansas",2020-07-20,"3728","254","NA","NA","2788","214","8255","2378","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"211","Prison","CUMMINS UNIT PRISON","Arkansas",2020-07-20,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"212","Prison","STATEWIDE","Arkansas",2020-07-21,"3728","254","NA","NA","2788","214","8255","2378","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"213","Prison","CUMMINS UNIT PRISON","Arkansas",2020-07-21,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"214","Prison","STATEWIDE","Arkansas",2020-07-22,"3728","254","NA","NA","2788","214","8255","2378","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"215","Prison","CUMMINS UNIT PRISON","Arkansas",2020-07-22,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"216","Prison","STATEWIDE","Arkansas",2020-07-23,"3728","254","NA","NA","2788","214","8255","2378","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"217","Prison","CUMMINS UNIT PRISON","Arkansas",2020-07-23,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"218","Prison","STATEWIDE","Arkansas",2020-07-24,"3728","254","NA","NA","2788","214","8255","2378","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"219","Prison","CUMMINS UNIT PRISON","Arkansas",2020-07-24,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"220","Prison","STATEWIDE","Arkansas",2020-07-25,"3728","254","NA","NA","2788","214","8255","2378","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"221","Prison","CUMMINS UNIT PRISON","Arkansas",2020-07-25,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"222","Prison","STATEWIDE","Arkansas",2020-07-26,"3728","254","NA","NA","2788","214","8255","2378","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"223","Prison","CUMMINS UNIT PRISON","Arkansas",2020-07-26,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"224","Prison","STATEWIDE","Arkansas",2020-07-27,"3728","254","NA","NA","2788","214","8255","2378","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"225","Prison","CUMMINS UNIT PRISON","Arkansas",2020-07-27,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"226","Prison","STATEWIDE","Arkansas",2020-07-28,"3728","254","NA","NA","2788","214","8255","2378","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"227","Prison","CUMMINS UNIT PRISON","Arkansas",2020-07-28,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"228","Prison","STATEWIDE","Arkansas",2020-07-29,"3728","254","NA","NA","2788","214","8255","2378","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"229","Prison","CUMMINS UNIT PRISON","Arkansas",2020-07-29,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"230","Prison","STATEWIDE","Arkansas",2020-07-30,"3728","254","NA","NA","2788","214","8255","2378","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"231","Prison","CUMMINS UNIT PRISON","Arkansas",2020-07-30,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"232","Prison","STATEWIDE","Arkansas",2020-07-31,"4008","283","NA","NA","3007","221","9319","3044","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"233","Prison","CUMMINS UNIT PRISON","Arkansas",2020-07-31,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"234","Prison","STATEWIDE","Arkansas",2020-08-01,"4008","283","NA","NA","3007","221","9319","3044","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"235","Prison","CUMMINS UNIT PRISON","Arkansas",2020-08-01,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"236","Prison","STATEWIDE","Arkansas",2020-08-02,"4008","283","NA","NA","3007","221","9319","3044","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"237","Prison","CUMMINS UNIT PRISON","Arkansas",2020-08-02,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"238","Prison","STATEWIDE","Arkansas",2020-08-03,"4008","283","NA","NA","3007","221","9319","3044","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"239","Prison","CUMMINS UNIT PRISON","Arkansas",2020-08-03,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"240","Prison","STATEWIDE","Arkansas",2020-08-04,"4008","283","NA","NA","3007","221","9319","3044","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"241","Prison","CUMMINS UNIT PRISON","Arkansas",2020-08-04,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"242","Prison","STATEWIDE","Arkansas",2020-08-05,"4008","283","NA","NA","3007","221","9319","3044","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"243","Prison","CUMMINS UNIT PRISON","Arkansas",2020-08-05,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"244","Prison","STATEWIDE","Arkansas",2020-08-06,"4008","283","NA","NA","3007","221","9319","3044","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"245","Prison","CUMMINS UNIT PRISON","Arkansas",2020-08-06,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"246","Prison","STATEWIDE","Arkansas",2020-08-07,"5622","345","NA","NA","4985","303","9525","3175","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"247","Prison","CUMMINS UNIT PRISON","Arkansas",2020-08-07,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"248","Prison","STATEWIDE","Arkansas",2020-08-08,"5622","345","NA","NA","4985","303","9525","3175","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"249","Prison","CUMMINS UNIT PRISON","Arkansas",2020-08-08,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"250","Prison","STATEWIDE","Arkansas",2020-08-09,"5622","345","NA","NA","4985","303","9525","3175","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"251","Prison","CUMMINS UNIT PRISON","Arkansas",2020-08-09,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"252","Prison","STATEWIDE","Arkansas",2020-08-10,"5622","345","NA","NA","4985","303","9525","3175","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"253","Prison","CUMMINS UNIT PRISON","Arkansas",2020-08-10,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"254","Prison","STATEWIDE","Arkansas",2020-08-11,"5622","345","NA","NA","4985","303","10684","3175","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"255","Prison","CUMMINS UNIT PRISON","Arkansas",2020-08-11,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"256","Prison","STATEWIDE","Arkansas",2020-08-12,"5622","345","NA","NA","4985","303","10684","3175","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"257","Prison","CUMMINS UNIT PRISON","Arkansas",2020-08-12,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"258","Prison","STATEWIDE","Arkansas",2020-08-14,"5622","345","NA","NA","4985","303","10684","3175","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"259","Prison","CUMMINS UNIT PRISON","Arkansas",2020-08-14,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"260","Prison","STATEWIDE","Arkansas",2020-08-15,"5622","345","NA","NA","4985","303","10684","3175","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"261","Prison","CUMMINS UNIT PRISON","Arkansas",2020-08-15,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"262","Prison","STATEWIDE","Arkansas",2020-08-16,"5622","345","NA","NA","4985","303","10684","3175","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"263","Prison","CUMMINS UNIT PRISON","Arkansas",2020-08-16,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"264","Prison","STATEWIDE","Arkansas",2020-08-17,"5622","345","NA","NA","4985","303","9525","3175","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"265","Prison","CUMMINS UNIT PRISON","Arkansas",2020-08-17,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"266","Prison","STATEWIDE","Arkansas",2020-08-18,"5622","345","NA","NA","4985","303","9525","3175","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"267","Prison","CUMMINS UNIT PRISON","Arkansas",2020-08-18,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"268","Prison","STATEWIDE","Arkansas",2020-08-19,"5622","345","NA","NA","4985","303","9525","3175","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"269","Prison","CUMMINS UNIT PRISON","Arkansas",2020-08-19,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"270","Prison","STATEWIDE","Arkansas",2020-08-20,"5038","370","NA","NA","4166","341","13035","4179","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"271","Prison","CUMMINS UNIT PRISON","Arkansas",2020-08-20,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"272","Prison","STATEWIDE","Arkansas",2020-08-21,"5038","370","NA","NA","4166","341","13035","4179","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"273","Prison","CUMMINS UNIT PRISON","Arkansas",2020-08-21,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"274","Prison","STATEWIDE","Arkansas",2020-08-22,"5038","370","NA","NA","4166","341","13035","4179","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"275","Prison","CUMMINS UNIT PRISON","Arkansas",2020-08-22,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
